0;5;34,0918753147125;-23;-23,9990125386275;49,0732997226412;18,5090418803842
0;5;39,080183506012;-23;-23,9988822474341;47,9493339010841;18,4256351016382
0;5;44,0729804039001;-23;-23,9972139842091;48,7828374431381;17,7504189799107
0;5;49,0744123458862;-23;-23,9952657335162;47,2225437408806;16,9793198062951
0;5;54,075014591217;-23;-23,9950955596623;44,5103285255259;17,9487184369296
0;5;59,0852241516113;-23;-23,9959070862825;41,9823368690336;18,7247317808268
0;6;4,08452391624451;-23;-23,9963633659664;41,6788930714959;19,3486172598486
0;6;9,08143305778503;-23;-23,9954281699476;39,3543305850784;20,2888982918688
0;6;24,1194832324982;-23;-23,9936941988624;37,3839100518418;19,1102270927108
0;6;29,0798051357269;-23;-23,9934076720087;34,7012876545393;18,7077160550735
0;6;34,0863318443298;-23;-23,9935546850287;35,2685737944452;19,3965341333221
0;6;39,0826199054718;-23;-23,9929040680188;34,8442277158991;19,7840257933671
0;6;44,0935156345367;-23;-23,9918894820171;33,3408897640126;20,2332762175447
0;6;49,0862092971802;-23;-23,9900082941097;33,2901821742578;19,4278537806625
0;6;54,0908081531525;-23;-23,9896569273177;32,052749623196;19,7636890458268
0;6;59,0908064842224;-23;-23,9904441843173;32,7394412749692;18,7886809214144
0;7;4,09270596504211;-23;-23,9886366360368;34,1947749622075;18,6400886624209
0;7;9,09762024879456;-23;-23,9884890279601;32,4719605073845;19,5046728492741
0;7;14,0869698524475;-23;-23,9871514107707;32,0166358786159;20,3372006596742
0;7;19,1001489162445;-23;-23,9858243410995;30,6109686258735;21,0402975590792
0;7;24,1195650100708;-23;-23,9854378713427;33,596264694983;21,7906992076555
0;7;29,0945909023285;-23;-23,984039012854;34,6198097503097;21,0370376359475
0;7;34,0966553688049;-23;-23,9822719969793;32,9033712878831;21,4832145394664
0;7;39,0955762863159;-23;-23,9823276637674;34,7603169439427;22,3236406208615
0;7;44,0877728462219;-23;-23,9806699725947;36,8731343955326;23,0815875640881
0;7;49,0898168087006;-23;-23,9810330975471;35,0016488860246;23,1023405458614
0;7;54,0896430015564;-23;-23,9805581489845;37,7985853313857;23,6826679841547
0;7;59,0954396724701;-23;-23,9800541675498;39,2984552271721;24,6714603461779
0;8;4,10705304145813;-23;-23,9796158053345;37,3726881215319;24,4996485599737
0;8;9,09544706344604;-23;-23,9790682333411;35,1285332059836;23,8735046644012
0;8;14,123185634613;-23;-23,9789275580916;36,6093739084646;24,3262168688804
0;8;19,1049544811249;-23;-23,9773227603471;34,5621366615965;24,4414870979003
0;8;24,1067900657654;-23;-23,9757587921221;37,1586651841236;25,087622366601
0;8;29,1196272373199;-23;-23,9766837664685;35,1197584396944;25,8515898190121
0;8;34,0989191532135;-23;-23,9772094637112;37,9843031801203;26,8447311881006
0;8;39,0963106155396;-23;-23,9763283453595;35,480347524593;25,8774690261037
0;8;44,1019027233124;-23;-23,976514498859;33,8409170702449;25,791203817192
0;8;49,1070387363434;-23;-23,9750326633299;32,6541365191071;25,9327361237715
0;8;54,107435464859;-23;-23,9759489793322;31,8082984449678;26,4864502956135
0;8;59,0955345630646;-23;-23,9745607749217;29,5423356446774;26,4098864509957
0;9;4,1080219745636;-23;-23,9735279800225;27,0845641480833;25,7506130088445
0;9;9,10404419898987;-23;-23,9742257849192;25,010934655326;24,8177883989265
0;9;14,1013562679291;-23;-23,9750334509312;26,4033261258629;25,1493456754152
0;9;19,1022884845734;-23;-23,9756962592278;28,311375390438;24,7618419366533
0;9;24,1069228649139;-23;-23,9757613191757;26,0072177783948;24,0895525110814
0;9;29,1096408367157;-23;-23,9745148998635;25,2546756117835;24,9074911340846
0;9;34,0985188484192;-23;-23,9748084191536;26,6154451222251;25,7809984111889
0;9;39,0993065834045;-23;-23,9737694767209;28,8815831244594;24,8575380194005
0;9;44,1342227458954;-23;-23,9740442060572;26,9666800168339;25,3164529729385
0;9;49,1368725299835;-23;-23,9732666589076;26,3270712129947;24,7994827052718
0;9;54,1188204288483;-23;-23,9739320634969;23,5581073724013;25,7806008685505
0;9;59,1235604286194;-23;-23,9748971546644;21,8145099817098;25,831669258545
0;10;4,10918307304382;-23;-23,974617227425;24,7276078057531;26,2832681219806
0;10;9,25937533378601;-23;-23,972892822428;23,6845612827109;26,2234224444908
0;10;14,1147623062134;-23;-23,9715938105601;24,4775261582351;26,929843580015
0;10;19,1164298057556;-23;-23,9703894731674;22,8098906593653;27,2128808069991
0;10;24,1126461029053;-23;-23,9685514974189;24,3014778843085;26,6824495551697
0;10;29,1033864021301;-23;-23,9692162169413;21,6182023105519;25,7814483743649
0;10;34,1071979999542;-23;-23,9697829733717;21,9776322667834;25,9998120601581
0;10;39,1077146530151;-23;-23,9694561364528;21,1249963961331;26,8933026064801
0;10;44,1048047542572;-23;-23,96949285829;19,6137134052746;26,1534655107062
0;10;49,1063239574432;-23;-23,9695359893402;19,6458103807227;26,1221710926061
0;10;54,1083102226257;-23;-23,9702307260947;19,2010108514714;27,0693441448253
0;10;59,1131460666656;-23;-23,9690484975327;19,0711030631801;27,2924522263075
0;11;4,11493635177612;-23;-23,9681984381988;18,9304750033764;27,1526470169191
0;11;9,10302805900574;-23;-23,9666036432699;19,1764913090085;27,11616663696
0;11;14,1063013076782;-23;-23,9669106940666;20,9792164713209;27,5770846342216
0;11;19,1225156784058;-23;-23,9664094660783;23,3333714439724;27,8073623589346
0;11;24,1147475242615;-23;-23,9648552760607;22,0028907839797;27,5111907079937
0;11;29,1143500804901;-23;-23,9638851434186;22,4790207841347;28,1533873415974
