0;45;11,0436382293701;-27,1555;-47,12412;124,307452311907;24,7826014031136
0;45;12,0523614883423;-27,1555;-47,12412;6,46486612386741;32,9269643533443
0;45;13,0458652973175;-27,1555;-47,12412;291,632219638597;-6,18698772150966
0;45;14,0595824718475;-27,1555;-47,12412;70,9521269444498;25,3336444009822
0;45;15,0537333488464;-27,1555;-47,12412;145,305546041739;21,7993500805299
0;45;16,0436298847198;-27,1555;-47,12412;124,37280523768;34,0419030538825
0;45;17,0479888916016;-27,1555;-47,12412;109,092760746721;25,0251146213781
0;45;18,0437371730804;-27,1555;-47,12412;141,892847072035;2,98861250348195
0;45;19,0482928752899;-27,1555;-47,12412;290,948106968904;24,5510829238483
0;45;20,0554339885712;-27,1555;-47,12412;101,766961528366;14,5349526330196
0;45;21,0506999492645;-27,1555;-47,12412;150,640828512868;9,53905127592133
0;45;22,0536983013153;-27,1555;-47,12412;267,855490979045;17,0685355191566
0;45;23,0443668365479;-27,1555;-47,12412;71,403262169886;34,466034512884
0;45;24,0490353107452;-27,1555;-47,12412;185,886057991578;31,5417169822585
0;45;25,0530455112457;-27,1555;-47,12412;160,785258356108;34,8248100253792
0;45;26,0512404441833;-27,1555;-47,12412;172,959276198492;29,9619264734553
0;45;27,05557513237;-27,1555;-47,12412;120,099833863031;-6,51146295946389
0;45;28,0516154766083;-27,1555;-47,12412;278,24849163325;6,65843096399151
0;45;29,0546410083771;-27,1555;-47,12412;125,016518960818;10,9814596897404
0;45;30,055891752243;-27,1555;-47,12412;276,332381690384;-0,589105576548922
0;45;31,0505700111389;-27,1555;-47,12412;158,75994044292;11,1504241424708
0;45;32,0531990528107;-27,1555;-47,12412;270,286304490344;31,4535796368281
0;45;33,0615348815918;-27,1555;-47,12412;166,359407479095;33,1135220961561
0;45;34,0560245513916;-27,1555;-47,12412;75,3546676741258;8,90744234883976
0;45;35,0576577186584;-27,1555;-47,12412;136,936913851772;20,5273658670886
0;45;36,0553007125854;-27,1555;-47,12412;126,281675247698;43,2256620599661
